Time,Region,u10,v10,t2m
2021-02-10,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.9689895,0.84612554,288.48718
2021-02-11,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,4.849373,0.53438973,285.18884
2021-02-12,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.4534653,-0.9601882,287.0512
2021-02-13,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.6137149,0.18284747,282.58167
2021-02-14,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.5077124,-3.4655268,278.12317
2021-02-15,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-3.0632849,-5.6207075,274.65625
2021-02-16,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.013026385,-4.274738,276.42133
2021-02-17,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.1453286,-0.25897238,279.69162
2021-02-18,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.044369698,-0.8801146,283.22174
2021-02-19,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.36282364,0.32530645,284.2178
2021-02-20,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.4734098,-1.461699,284.79782
2021-02-21,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.7182577,-2.8983219,283.66382
2021-02-22,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.13401157,-0.24788094,286.29715
2021-02-23,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.0763775,-0.12552606,289.01852
2021-02-24,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.36265674,-0.48501536,289.25177
2021-02-25,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.1754086,-3.362483,287.16992
2021-02-26,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.4409876,-0.95986706,288.054
2021-02-27,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.92821765,-0.10959368,288.40863
2021-02-28,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.6337714,-1.4551072,285.64572
2021-03-01,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.41104978,0.3470418,284.45502
2021-03-02,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.7448032,-3.2018878,283.67987
2021-03-03,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.40019673,-2.5861294,287.2309
2021-03-04,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.430422,0.008823028,287.55426
2021-03-05,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.9490304,0.6081405,286.05106
2021-03-06,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.7706516,-1.0416996,287.85873
2021-03-07,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.86561555,-0.116165966,284.32178
2021-03-08,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.93078274,2.1338425,284.44617
2021-03-09,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.590126,-0.6514082,286.62988
2021-03-10,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.3637679,0.052140895,287.1204
2021-03-11,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.10926892,-4.285597,283.28607
2021-03-12,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.1670625,-0.7072236,285.45853
2021-03-13,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.866741,-0.13468383,286.62595
2021-03-14,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.0728712,0.13241357,286.70148
2021-03-15,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,6.164436,-0.66350585,281.9275
2021-03-16,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,4.3402357,-1.2369282,283.26715
2021-03-17,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,4.897768,-1.3374352,282.51718
2021-03-18,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.7496257,1.0697446,282.3773
2021-03-19,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.1816401,1.204015,286.3512
2021-03-20,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.70822144,2.1673841,286.51068
2021-03-21,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-3.167791,0.8414436,287.36392
2021-03-22,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,5.038523,0.78490126,285.1933
2021-03-23,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.2059549,-2.9961278,279.7845
2021-03-24,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.4205287,-3.1330543,283.60626
2021-03-25,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.20367087,-1.0274432,280.79886
2021-03-26,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.1713976,0.4832804,282.833
2021-03-27,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.7724507,0.0551011,285.78125
2021-03-28,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.1678605,-0.6416664,287.73776
2021-03-29,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.23942734,-0.089098416,288.67575
2021-03-30,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.2482679,-2.5051446,286.54266
2021-03-31,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.2384934,-4.958812,283.30148
2021-04-01,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.62868536,-1.1982244,285.10825
2021-04-02,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.869069,-0.14256264,288.6191
2021-04-03,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.9792091,2.010958,288.89456
2021-04-04,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.7713581,2.4176724,290.99835
2021-04-05,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-2.0575762,0.42970613,287.93912
2021-04-06,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,5.0199456,-0.87218386,287.62497
2021-04-07,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,5.9502106,0.8491321,288.90326
2021-04-08,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.6920926,-3.9154892,284.443
2021-04-09,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.5005634,-2.6224494,285.32962
2021-04-10,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.9139842,-0.06119464,286.0043
2021-04-11,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.11751278,1.0976335,287.18683
2021-04-12,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.2883854,1.4615737,288.90875
2021-04-13,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.996781,0.9523682,289.18442
2021-04-14,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.3471212,-0.4996314,289.3755
2021-04-15,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.6376437,0.044592712,288.18246
2021-04-16,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-3.6034112,0.5764922,287.53308
2021-04-17,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-2.0221126,0.7778062,290.7453
2021-04-18,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.7741035,0.5508855,289.00507
2021-04-19,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,5.326611,0.047168292,287.7865
2021-04-20,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,4.2913127,-1.2118541,287.58694
2021-04-21,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.496133,-1.3758057,288.3462
2021-04-22,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.3089029,1.5490195,289.801
2021-04-23,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.4033767,1.7071099,290.81665
2021-04-24,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-3.0123417,-2.0499282,286.59665
2021-04-25,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.71612227,-2.003734,289.89465
2021-04-26,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.4198665,1.4321618,291.44922
2021-04-27,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.21360779,2.3020232,292.7847
2021-04-28,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.12929593,2.3848546,294.75543
2021-04-29,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.49742147,1.5025834,292.7165
2021-04-30,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.0566409,1.8952819,297.31424
2021-05-01,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.0456262,1.3231565,297.2218
2021-05-02,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.4642234,-0.17121564,298.9315
2021-05-03,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.9128013,-1.2612522,297.5787
2021-05-04,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.3120456,-0.9096292,295.3016
2021-05-05,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.6255171,-0.68772155,294.35074
2021-05-06,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.859377,-0.2501316,294.2511
2021-05-07,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.29557705,1.217635,295.41132
2021-05-08,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.034087256,-1.0052012,296.77997
2021-05-09,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.5042449,-2.657066,294.0159
2021-05-10,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.15023305,-1.0227587,294.21045
2021-05-11,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.46700317,-0.3272669,295.46262
2021-05-12,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.3397634,0.05596711,293.74356
2021-05-13,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.5172377,-0.2536473,293.21762
2021-05-14,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.0553236,-1.0778973,293.06107
2021-05-15,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.150546,0.85131776,291.10233
2021-05-16,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.647021,-1.8967681,292.3886
2021-05-17,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.4279683,0.14156467,295.26453
2021-05-18,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,4.1715765,-1.4194376,296.59607
2021-05-19,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.9007838,-0.15273227,296.16043
2021-05-20,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,4.460727,-1.4625473,293.9272
2021-05-21,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.31216812,-1.1768632,293.82562
2021-05-22,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.6594989,0.78627235,294.1437
2021-05-23,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.36965826,0.5557153,297.19788
2021-05-24,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.7641144,1.1288311,299.5471
2021-05-25,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.31717294,0.1553556,300.42075
2021-05-26,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.9154133,0.29889128,299.51398
2021-05-27,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.5045466,-0.8971449,296.92133
2021-05-28,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.6438603,-2.3660765,296.022
2021-05-29,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.035248682,2.3112223,294.8452
2021-05-30,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.1430253,0.7109679,294.27194
2021-05-31,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.8694792,-1.4371696,293.60123
2021-06-01,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,4.088523,-1.2840652,293.6537
2021-06-02,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.93351364,1.3537087,293.5317
2021-06-03,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.0517895,0.8255533,294.78253
2021-06-04,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.3181988,1.4308845,295.06927
2021-06-05,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.30172613,1.479876,294.79108
2021-06-06,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.082165,-0.12662278,297.57327
2021-06-07,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.6952658,-0.47011808,297.97482
2021-06-08,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.046775743,0.7150311,296.78766
2021-06-09,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.5558317,-0.6541205,291.35297
2021-06-10,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.5685712,0.26775184,295.74655
2021-06-11,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.3685784,-0.038053658,293.2694
2021-06-12,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.7224882,-0.2508534,294.54825
2021-06-13,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.7125256,-0.64398134,295.4763
2021-06-14,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.13690288,-0.020295803,293.78802
2021-06-15,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.6244956,-0.49970216,292.43356
2021-06-16,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.84722,0.16641045,296.07086
2021-06-17,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.0224305,1.383846,296.08905
2021-06-18,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.0924113,-0.51389056,297.06296
2021-06-19,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.2367128,-0.1930528,298.0941
2021-06-20,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.0190707,1.0538338,299.0631
2021-06-21,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.5984033,-0.07805267,299.85684
2021-06-22,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.6207803,-0.642427,302.95526
2021-06-23,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.6377313,-0.024653068,303.02463
2021-06-24,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.18113774,0.23058282,303.95276
2021-06-25,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.0425366,-0.06673864,303.6716
2021-06-26,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.9489335,-1.5909564,304.75327
2021-06-27,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.6199906,0.035491943,303.90723
2021-06-28,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.1295351,0.33955434,303.5316
2021-06-29,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.0572116,0.54789317,303.98288
2021-06-30,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.94151837,1.0920316,303.81644
2021-07-01,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,3.6109653,0.60860497,305.94843
2021-07-02,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,4.781556,-1.5488892,302.16678
2021-07-03,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.3490858,-2.3149073,300.49103
2021-07-04,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.8961589,-0.30601084,300.87805
2021-07-05,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.064185,0.52912515,301.65143
2021-07-06,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.11014681,0.39403665,301.3327
2021-07-07,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.453372,-0.68086183,302.9719
2021-07-08,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.7280954,-1.9109057,304.44202
2021-07-09,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.5245625,-1.9226747,303.72952
2021-07-10,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.42006186,-1.5751534,303.26428
2021-07-11,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.94219327,-1.2102541,302.04385
2021-07-12,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.42162248,-0.18212678,303.3072
2021-07-13,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.6256396,-1.3634521,304.72864
2021-07-14,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.5604461,-1.0051403,305.39212
2021-07-15,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.89764875,-0.97067964,305.6379
2021-07-16,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.2251801,-1.1404248,303.75995
2021-07-17,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.726841,0.04737744,301.6604
2021-07-18,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.7298086,0.7581834,299.54346
2021-07-19,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.7761275,2.1178272,299.64383
2021-07-20,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.1482337,-0.23668282,300.93466
2021-07-21,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.1683074,-0.3827743,302.2154
2021-07-22,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.15503143,-0.28327444,300.24133
2021-07-23,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.031268045,-1.5818769,301.2174
2021-07-24,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.28361696,-1.8905035,300.71115
2021-07-25,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.17681882,-2.7366452,302.9889
2021-07-26,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.32511696,-1.6835688,303.70667
2021-07-27,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.51550525,-1.030834,305.53354
2021-07-28,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.0998262,-1.9049265,306.17722
2021-07-29,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.14884025,-1.418344,308.09702
2021-07-30,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.0820321,0.26063985,307.6389
2021-07-31,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.3563224,-0.20370814,307.07697
2021-08-01,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.09090629,0.20967095,307.4151
2021-08-02,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.4887103,-0.4239014,308.47864
2021-08-03,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.4861444,-0.7400021,308.40582
2021-08-04,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.6013926,-1.4948584,307.32834
2021-08-05,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,2.6722035,-0.9727207,308.48505
2021-08-06,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,5.367421,-2.1694818,302.9221
2021-08-07,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.35166937,0.31954625,302.16302
2021-08-08,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.6953844,0.7638246,303.06104
2021-08-09,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.8029653,0.20324501,304.19794
2021-08-10,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.040750943,0.55072457,305.28488
2021-08-11,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.6539882,0.5374674,304.32834
2021-08-12,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.91025645,-1.8064411,303.79544
2021-08-13,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.1660544,-2.669067,304.4084
2021-08-14,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-1.3012767,-3.2796628,302.34863
2021-08-15,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,-0.3245216,-1.7986344,303.1104
2021-08-16,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,0.57349104,-0.22731628,303.1763
2021-08-17,ΠΕΡΙΦΕΡΕΙΑ ΠΕΛΟΠΟΝΝΗΣΟΥ,1.6910248,-0.04347867,301.99417
